Index,Power,Radiation
63127.0,0.0471639893949029,3.3323068618774
91513.0,0.02673033811152,3.336123466491701
97409.0,0.10212658345699,3.3395228385925
55643.0,0.090367391705513,3.3401000499725
62839.0,0.03617050871253,3.3423130512238
74233.0,0.0575275868177409,3.3498816490173
66741.0,0.13509644567966,3.3557827472687
6713.0,0.05261480435729,3.3683223724365003
80120.0,0.0069674574770033,3.3749289512634
95680.0,0.056403644382954,3.3796112537384
21243.0,0.26848438382149,3.383171081543
73494.0,0.0728942379355429,3.3835880756378
94391.0,0.067204087972641,3.391284942627
96256.0,0.000564310408663,3.4038245677948
39814.0,0.020345171913505,3.4041774272919
35627.0,0.15825405716896,3.4063901901245
95392.0,0.0678258836269379,3.4136061668396
67029.0,0.19310772418976,3.4160435199738
81991.0,0.057030215859413,3.4208862781525
11899.0,0.12658534944057,3.4351897239685
21982.0,0.084326051175594,3.4362480640411
17499.0,0.0604771673679349,3.4524116516113
23259.0,0.019534576684237,3.460268974304201
54640.0,0.1286826133728,3.460910320282
75674.0,0.011533744633198,3.4617121219635
62707.0,0.12637512385845,3.4654965400696005
7997.0,0.050347801297903,3.4855728149414
88057.0,0.1105572283268,3.5018005371094
14619.0,0.0062367841601372,3.5175793170928995
85019.0,0.066596046090126,3.5180284976959
44558.0,0.0714590400457379,3.5312736034393
29311.0,0.15921303629875,3.5323960781097
90205.0,0.17491398751736,3.5409269332886
11165.0,0.1206205263733899,3.5446150302887003
4544.0,0.21498519182205,3.559207201004
38951.0,0.025159202516079,3.5595278739928995
65718.0,0.045939039438963,3.5620293617249
39660.0,0.18712168931961,3.5747935771942
1528.0,0.03440847620368,3.5833563804626
94103.0,0.095760762691498,3.5904760360718
27292.0,0.0080288760364056,3.5949981212616
63281.0,0.031993679702282,3.5996482372284
45998.0,0.095470659434795,3.604394674301101
66453.0,0.017292965203524,3.6080508232117
6425.0,0.06055710464716,3.6151704788208
81433.0,0.072569198906422,3.6194679737091
96981.0,0.084901630878448,3.6201736927032
56368.0,0.20397670567036,3.6355032920837
6847.0,0.26939070224762,3.6407630443573
62131.0,0.058397624641657,3.6537194252014
86906.0,0.052885957062244,3.6539440155029
20542.0,0.1052689701318699,3.654296875
75962.0,0.032423973083496,3.6606147289276
35051.0,0.12058385461569,3.660679101944
99571.0,0.1840466856956499,3.6646234989166
58522.0,0.0343368835747239,3.6693058013916
92511.0,0.071656197309494,3.6813645362854
9306.0,0.065653435885906,3.6873295307159
26879.0,0.027434069663286,3.6902480125427
25564.0,0.19445250928402,3.695122718811
84601.0,0.0004084929241798,3.697046995163
34633.0,0.0877937898039819,3.7276103496552
37224.0,0.010531875304878,3.7280595302582
29310.0,0.1267356723546999,3.748520612716701
51473.0,0.0571194328367709,3.7619261741638
24988.0,0.14656253159046,3.768949508667
66164.0,0.015530603006482,3.7750110626221
28319.0,0.071131847798824,3.7784104347229
16059.0,0.025468673557043,3.780719518661501
58809.0,0.0533583462238309,3.7807836532593
57370.0,0.10857057571411,3.785626411438
43556.0,0.10116893053055,3.7931308746338
62551.0,0.012826005928218,3.794253349304201
54204.0,0.0666412264108659,3.8094227313995
41389.0,0.045008406043053,3.8159010410309
15068.0,0.0076881009154022,3.8160293102264
3968.0,0.2664991915226,3.817183971405
84443.0,0.0014994457596913,3.818370580673201
86041.0,0.024092450737953,3.8214814662933
10877.0,0.16183537244797,3.821577548980701
40236.0,0.2290905714035,3.8264203071594
2969.0,0.033577527850866,3.8337323665619
87481.0,0.099209904670715,3.8364262580872
70903.0,0.045274823904037,3.846560716629
41965.0,0.090334914624691,3.8669257164001
15644.0,0.028019562363625,3.8711268901825
69462.0,0.079287230968475,3.8758733272552
69620.0,0.098252601921558,3.8764185905457
16923.0,0.067375227808952,3.8787276744843
42824.0,0.039332952350378,3.890946626663201
69910.0,0.059020671993494,3.925839424133299
34345.0,0.0852368772029879,3.9265451431274
33610.0,0.24428249895573,3.935268163681
76249.0,0.0078938975930214,3.9526505470276
18075.0,0.1963759213686,3.9547672271729
8285.0,0.064800217747688,3.9559218883514
97268.0,0.13567158579826,3.9705781936646
63991.0,0.0673313438892359,3.9753887653351
14204.0,0.04559164121747,3.9884095191956
7287.0,0.024983856827021,4.0120134353638
91225.0,0.0096404179930687,4.022789478302
3679.0,0.097972884774208,4.0289149284363
79257.0,0.022452048957348,4.0409412384033
81852.0,0.10552219301462,4.0522303581238
11036.0,0.19229999184608,4.0579710006714
20830.0,0.14167632162571,4.0591573715210005
46434.0,0.1054365709423999,4.0607290267944
78103.0,0.025281175971031,4.0716009140015
68470.0,0.060606963932514,4.0777263641357
67446.0,0.015347403474152,4.0830821990967
10011.0,0.0061292517930269,4.083531379699701
69174.0,0.11206069588661,4.097096920013399
62419.0,0.14127965271473,4.0991177558899
33769.0,0.11250251531601,4.1121063232422
67734.0,0.044868025928736,4.112843990325899
91800.0,0.1411522179842,4.1246137619019
55216.0,0.084625795483589,4.138821125030501
56080.0,0.2021539807319599,4.1495327949524
17373.0,0.035683531314135,4.1529321670532
99284.0,0.076661199331284,4.1752853393555
98273.0,0.0407844148576259,4.1757664680481
85601.0,0.015468094497919,4.1815714836121
13755.0,0.12348721921444,4.1820845603943
42117.0,0.12063252180815,4.1869912147522
15356.0,0.056001894176006,4.1870555877686
89786.0,0.030049927532673,4.1873121261597
3546.0,0.023460019379854,4.190679550170899
85603.0,0.014406695961952,4.1917057037354
11611.0,0.1336320191621799,4.193020343780501
56219.0,0.14346888661385,4.1993384361267
56945.0,0.10422464460135,4.2008457183838
6137.0,0.06470200419426,4.2015194892883
46722.0,0.066756203770638,4.2258930206299
56507.0,0.16980904340744,4.2316980361938
2817.0,0.15995293855667,4.2348728179932005
55931.0,0.11412835866213,4.2375025749207005
53487.0,0.24272301793098,4.2626137733459
26716.0,0.20736302435398,4.2856087684631
72630.0,0.090161234140396,4.2858653068542
26303.0,0.080102071166039,4.2903232574463
19390.0,0.0668885484337809,4.3051075935364
39371.0,0.38315138220787,4.306935787200899
8570.0,0.053095459938049,4.3289685249329
69046.0,0.1511471271514899,4.33163022995
44995.0,0.1004085168242499,4.3484992980957005
73368.0,0.1733103394508399,4.3506159782410005
35209.0,0.15367996692657,4.3645668029785005
15195.0,0.2237906306982,4.3777480125427
19803.0,0.1793752461671799,4.3863105773926
21406.0,0.085948653519154,4.3916344642639
17211.0,0.22517473995686,4.3935265541077
43269.0,0.027793673798442,4.4043345451355
8569.0,0.0235746446996929,4.4062905311584
64148.0,0.076613403856754,4.4306645393372
8566.0,0.020951790735126,4.4441342353821
39239.0,0.14922109246254,4.4467959403992
67319.0,0.045446760952473,4.4469242095947
83002.0,0.019014522433281,4.456000328064
68598.0,0.10956979542971,4.4610033035278
1378.0,0.058228150010109,4.468379497528099
23835.0,0.10862924903631,4.477840423584
69909.0,0.07103805989027,4.485312938690201
70486.0,0.021041991189122,4.4886484146118
29885.0,0.21973362565041,4.4988470077515
13341.0,0.0792391151189799,4.502727508544901
22683.0,0.2938199639320399,4.5028557777405
11323.0,0.16415487229824,4.512380599975599
45574.0,0.079940527677536,4.5141444206238
78679.0,0.071136929094791,4.5243110656738
35339.0,0.12682344019413,4.5256900787354
88766.0,0.0312187206000089,4.5347337722778
53775.0,0.24075388908386,4.5363054275513
90494.0,0.090573281049728,4.538774967193599
18363.0,0.18353688716888,4.5427837371826
72504.0,0.13285502791405,4.5430083274841
28896.0,0.12636141479015,4.5467281341553
92223.0,0.1148967221379299,4.5491018295288
27004.0,0.099857829511166,4.5614166259766
54492.0,0.1053092256188399,4.5618977546692
59673.0,0.13016778230667,4.5753674507141
91358.0,0.027509992942214,4.5835776329041
86748.0,0.016381647437811,4.593166828155501
22971.0,0.30197465419769,4.6011204719543
59385.0,0.10801582783461,4.6055779457092
15933.0,0.14362466335297,4.6126656532288
78844.0,0.0380119159817699,4.6127939224243
75799.0,0.0220918338745829,4.6220302581787
91647.0,0.051345333456993,4.623409271240201
91070.0,0.0190620981156829,4.6319723129272
40390.0,0.0950846895575519,4.6440629959106
60112.0,0.018986560404301,4.6496109962463
54780.0,0.12759402394295,4.6755566596985
48161.0,0.15253406763077,4.6822590827942
49600.0,0.1866316497325899,4.6826438903809
70038.0,0.085843533277512,4.6830286979675
2104.0,0.059832111001015,4.6879677772522
84026.0,0.057130798697472,4.6960816383362
68886.0,0.1077986061573,4.7017903327942
37931.0,0.31069847941399,4.7100324630737
11740.0,0.3472368717193599,4.720712184906
60690.0,0.037439558655024,4.721513748168901
62264.0,0.12261581420898,4.722571849823
85463.0,0.020915532484651,4.7279601097107
4409.0,0.17203456163406,4.7343740463257005
64855.0,0.13551516830921,4.7352080345154
13919.0,0.03481487184763,4.7536807060242
39948.0,0.23961812257767,4.7653222084045
33482.0,0.23911452293396,4.7825121879578
6271.0,0.2211882174015,4.7838592529297
76374.0,0.0034983949735761,4.7845325469971
51615.0,0.024429198354483,4.7967839241028
19678.0,0.037343095988035,4.807655811309799
14331.0,0.30346876382828,4.8080406188965
77978.0,0.077814683318138,4.8101892471313
26428.0,0.22691994905472,4.8119211196899006
97843.0,0.052576757967472,4.8131718635559
33898.0,0.27819859981537,4.8181748390198
24123.0,0.1176350712776199,4.8184633255005
63415.0,0.0741787329316139,4.8481607437134
95104.0,0.076345346868038,4.8518490791321
20091.0,0.23206193745136,4.859610080719
44420.0,0.079587370157242,4.861406326293901
94816.0,0.10204979777336,4.8725347518921
36073.0,0.2732650041580199,4.8730158805847
9149.0,0.32343506813049,4.8737211227417
68310.0,0.062299109995365,4.8781151771545
67607.0,0.093643791973591,4.8810977935791
66870.0,0.06205665692687,4.8891792297363
13628.0,0.16926439106464,4.9073314666748
54351.0,0.2675178349018099,4.913745403289799
27455.0,0.14347298443317,4.9252591133118
68758.0,0.14704066514969,4.9258685112
61547.0,0.068931460380554,4.9358100891113
45575.0,0.08766108751297,4.9504985809326
60537.0,0.0454733856022359,4.9630703926086
35785.0,0.21743044257164,4.964930534362799
76087.0,0.0324083678424359,4.9657640457153
1240.0,0.157973498106,4.972659587860099
16509.0,0.0723852142691609,4.9745836257935
94966.0,0.18972130119801,4.9765400886536
68181.0,0.0246500615030529,4.9819278717041
664.0,0.12893046438694,4.9881815910339
1954.0,0.13903257250786,4.992222785949701
69908.0,0.090949676930904,4.9970011711121
88345.0,0.021532190963626,5.013902187347401
40966.0,0.16289962828159,5.0232992172241
95829.0,0.23418879508972,5.0282702445984
94240.0,0.14670853316784,5.0293283462524006
29309.0,0.28048676252365,5.031156539917
49024.0,0.10083124786615,5.036768913269
39083.0,0.35811197757721,5.0549850463867
69619.0,0.16645646095276,5.0554342269897
89785.0,0.025193743407726,5.0678133964539
29597.0,0.2412489503622099,5.0785250663757004
17665.0,0.038087327033281,5.0795831680298
18238.0,0.01702512614429,5.0798397064209
47873.0,0.12940995395184,5.0947847366333
3834.0,0.053819976747036,5.0966448783875
71030.0,0.3060645461082499,5.100718021392799
21817.0,0.11202139407396,5.1052398681641
49742.0,0.24242551624775,5.1122632026672
23423.0,0.052795421332121,5.115758895874
22847.0,0.24438053369522,5.1170740127563
25726.0,0.033030681312084,5.1406140327454
5273.0,0.1045329272747,5.147252559661901
36778.0,0.48226925730705,5.1536664962769
30173.0,0.2387308627367,5.1565852165222
73786.0,0.0087358681485057,5.1732296943665
4985.0,0.1690264940261799,5.1739354133606
3256.0,0.13121952116489,5.1840052604675
36936.0,0.12329027801752,5.1865711212158
23545.0,0.018303008750081,5.196641445159901
12476.0,0.24732029438019,5.219796180725099
24404.0,0.019641056656837,5.2200527191162
76954.0,0.0097031630575657,5.2209186553955
37800.0,0.20287013053894,5.251386165618901
80409.0,0.051699783653021,5.2634444236755
952.0,0.1650688201189,5.267710208892799
47148.0,0.0032258345745504,5.268351554870599
40103.0,0.24816788733006,5.2722959518433
16634.0,0.18071503937244,5.2727770805359
61544.0,0.0756669938564299,5.279223442077599
9707.0,0.16877365112305,5.2874011993408
83162.0,0.085561744868755,5.289838790893599
72342.0,0.10631418973207,5.2899351119995
87613.0,0.11425680667162,5.312801361084
44133.0,0.032842263579369,5.3171310424805
81146.0,0.13197109103203,5.326655864715599
19967.0,0.13808371126652,5.335411071777299
16222.0,0.090917937457561,5.3399653434753
85604.0,0.089341841638088,5.3404784202576
98562.0,0.047684922814369,5.3430442810059
57520.0,0.10183086246252,5.345545768737799
47144.0,0.14335814118385,5.3474054336548
7868.0,0.030340611934662,5.3475341796875
23713.0,0.041885431855917,5.349618434906
97556.0,0.1512439250946,5.3524088859558
19227.0,0.055661618709564,5.3573155403137
76534.0,0.0039875558577478,5.361965656280501
28031.0,0.1863386780023599,5.3650126457214
97986.0,0.09279153496027,5.3728699684143
7289.0,0.081584826111794,5.373864173889201
59826.0,0.1459978967905,5.374312877654999
41256.0,0.0546895153820509,5.3754997253418
39527.0,0.17712078988552,5.3837099075317
17950.0,0.060662671923637,5.3840622901917
36202.0,0.45573100447655,5.3884882926941
1816.0,0.1231816187501,5.3898029327393
8444.0,0.04655284807086,5.3914709091187
24287.0,0.037326518446207,5.4019899368286
56656.0,0.20166571438313,5.407153606414799
75225.0,0.0169732961803669,5.413824081420901
98419.0,0.098640590906143,5.4194364547729
57659.0,0.17444080114365,5.4214568138123
78843.0,0.096674896776676,5.4341568946838
94528.0,0.13016971945763,5.4346380233765
16346.0,0.13081195950508,5.434862613678
90782.0,0.036698311567307,5.445317745208699
53629.0,0.16372033953667,5.447690963745099
26137.0,0.10215981304646,5.4527902603149006
57083.0,0.21412894129753,5.4589157104492
70332.0,0.04516688361764,5.461288928985599
87901.0,0.052986398339272,5.4635014533997
58239.0,0.035674020648003,5.4641432762146
35497.0,0.1952211856842,5.4712948799133
79545.0,0.08273833990097,5.4743738174438
71484.0,0.05600656196475,5.475143432617201
24863.0,0.18885816633701,5.485309600830099
40812.0,0.25187849998474,5.485502243042
29471.0,0.1884886026382399,5.4873943328857
4121.0,0.17525337636471,5.4920444488525
55068.0,0.1350088119506799,5.4928140640259
96833.0,0.14515028893948,5.4932312965393
71926.0,0.055919237434864,5.502756118774401
85605.0,0.080834440886974,5.5039105415344
78554.0,0.14646764099598,5.505770683288599
7002.0,0.2280867844819999,5.5123453140259
88.0,0.21381857991219,5.5123772621155
85602.0,0.0950111672282219,5.514045238494901
57232.0,0.24768118560314,5.515744686126701
99714.0,0.1465645134448999,5.521774291992201
79833.0,0.13647668063641,5.5224795341492
91935.0,0.12939830124378,5.5236983299255
98707.0,0.0700512602925299,5.524243354797401
96117.0,0.15139712393284,5.5276107788086
23999.0,0.21479798853397,5.5373282432556
22559.0,0.25557538866997,5.5441274642944
68023.0,0.079518377780914,5.5453782081604
74809.0,0.11221154779196,5.5486812591553
96545.0,0.15445071458817,5.557693481445299
54063.0,0.24694533646107,5.5666408538818
9720.0,0.0143191628158089,5.5766792297363
55792.0,0.18335731327534,5.590533733367901
20379.0,0.2113819271326099,5.6036505699158
48451.0,0.0910934954881669,5.612021446228
27744.0,0.041255801916122,5.6211614608765
72792.0,0.1417218446731599,5.6412053108215
63280.0,0.13950754702091,5.6442523002625
10748.0,0.21621309220791,5.6492872238159
90357.0,0.076492935419083,5.6510190963745
87769.0,0.1524121761322,5.6669583320618
85178.0,0.008785692974925,5.6764831542969
93239.0,0.19835637509823,5.6825127601624
47300.0,0.0234372951090339,5.690305709838901
8159.0,0.12137554585934,5.6996703147888
25439.0,0.16981238126755,5.700921058654799
92087.0,0.2150369733572,5.7038397789001
9719.0,0.043189644813538,5.7073354721069
97121.0,0.11498455703259,5.7112159729004
57946.0,0.14540569484234,5.7143907546997
77690.0,0.16373021900654,5.723627090454099
64436.0,0.14082074165344,5.7289185523987
55504.0,0.16831134259701,5.7396626472473
8731.0,0.098685294389725,5.7405285835266
69750.0,0.2244545817375199,5.7446656227112
47724.0,0.044633500277996,5.7446975708008
27868.0,0.26714286208153,5.745595455169701
25151.0,0.1846652328968,5.748257637023901
40680.0,0.052118707448244,5.7611179351807
26591.0,0.18740551173687,5.768269538879401
20254.0,0.07543458044529,5.772855758667
12188.0,0.31130418181419,5.7734007835388
23135.0,0.055653791874647,5.773913860321
89918.0,0.099152825772762,5.7811622619629
42693.0,0.031530056148767,5.7855877876282005
5119.0,0.33275479078293,5.7909116744995
61114.0,0.054591171443462,5.7944073677063
81432.0,0.10127349197865,5.8280172348022
34922.0,0.24770776927471,5.832090377807599
46147.0,0.2332254648208599,5.836323738098099
97699.0,0.066358886659145,5.859639167785599
95253.0,0.3015199899673499,5.8798112869263
83738.0,0.0593959838151929,5.8805170059204
53917.0,0.193638458848,5.8838844299316
78268.0,0.30233293771744,5.8845901489258
10010.0,0.106345936656,5.8995351791382005
58097.0,0.07246370613575,5.9010105133057
4256.0,0.28236436843872,5.917879581451401
64567.0,0.12808987498283,5.918777465820299
18650.0,0.07767941057682,5.920188426971401
48737.0,0.24563749134541,5.9213109016418
8565.0,0.10953771322966,5.925897121429401
56795.0,0.1741858571767799,5.9270195960999
61690.0,0.0793438777327539,5.94376039505
41257.0,0.1117680817842499,5.9492444992065
24576.0,0.046714719384909,5.950751781463599
99426.0,0.15881791710854,5.955947399139401
22107.0,0.27108165621758,5.958930015564
51472.0,0.16891393065453,5.964317798614499
28611.0,0.048865992575884,5.9689040184021
72055.0,0.027579307556152,5.972463607788099
9886.0,0.078107044100761,5.991417407989499
23258.0,0.12776534259319,5.9937267303467
24289.0,0.038535110652447,6.0016160011292
44268.0,0.056594468653202,6.0043420791626
30335.0,0.28016641736031,6.0044703483582005
42405.0,0.19599851965904,6.007452964782701
22271.0,0.2200716584920899,6.0198321342468
61977.0,0.045865416526794,6.0202169418335
48014.0,0.17531161010265,6.020313262939499
65143.0,0.14923186600208,6.0227828025818
36490.0,0.45058637857437,6.026631355285599
48302.0,0.17552198469639,6.0339112281799006
74359.0,0.15141160786152,6.0396838188171
30047.0,0.28653275966644,6.0415439605713
